entity_id,state,last_changed
sensor.buro_rack_monitor_rack_temp_1,29.375,2026-07-13T09:30:12.933Z
sensor.buro_rack_monitor_rack_temp_1,29.4375,2026-07-13T09:30:27.796Z
sensor.buro_rack_monitor_rack_temp_1,29.5,2026-07-13T09:30:42.806Z
sensor.buro_rack_monitor_rack_temp_1,29.5625,2026-07-13T09:30:57.797Z
sensor.buro_rack_monitor_rack_temp_1,29.625,2026-07-13T09:31:27.795Z
sensor.buro_rack_monitor_rack_temp_1,29.6875,2026-07-13T09:31:57.794Z
sensor.buro_rack_monitor_rack_temp_1,29.8125,2026-07-13T09:32:42.842Z
sensor.buro_rack_monitor_rack_temp_1,29.875,2026-07-13T09:33:27.800Z
sensor.buro_rack_monitor_rack_temp_1,29.9375,2026-07-13T09:33:57.795Z
sensor.buro_rack_monitor_rack_temp_1,30.0,2026-07-13T09:34:42.810Z
sensor.buro_rack_monitor_rack_temp_1,30.0625,2026-07-13T09:34:57.797Z
sensor.buro_rack_monitor_rack_temp_1,30.125,2026-07-13T09:35:42.807Z
sensor.buro_rack_monitor_rack_temp_1,30.1875,2026-07-13T09:36:27.795Z
sensor.buro_rack_monitor_rack_temp_1,30.25,2026-07-13T09:36:57.796Z
sensor.buro_rack_monitor_rack_temp_1,30.3125,2026-07-13T09:37:42.975Z
sensor.buro_rack_monitor_rack_temp_1,30.375,2026-07-13T09:38:12.915Z
sensor.buro_rack_monitor_rack_temp_1,30.4375,2026-07-13T09:38:27.796Z
sensor.buro_rack_monitor_rack_temp_1,30.5,2026-07-13T09:38:57.796Z
sensor.buro_rack_monitor_rack_temp_1,30.5625,2026-07-13T09:39:42.813Z
sensor.buro_rack_monitor_rack_temp_1,30.625,2026-07-13T09:40:12.807Z
sensor.buro_rack_monitor_rack_temp_1,30.6875,2026-07-13T09:41:42.861Z
sensor.buro_rack_monitor_rack_temp_1,30.75,2026-07-13T09:42:57.802Z
sensor.buro_rack_monitor_rack_temp_1,30.8125,2026-07-13T09:43:42.804Z
sensor.buro_rack_monitor_rack_temp_1,30.875,2026-07-13T09:44:27.802Z
sensor.buro_rack_monitor_rack_temp_1,30.9375,2026-07-13T09:45:42.899Z
sensor.buro_rack_monitor_rack_temp_1,31.0,2026-07-13T09:45:57.803Z
sensor.buro_rack_monitor_rack_temp_1,30.9375,2026-07-13T09:46:12.842Z
sensor.buro_rack_monitor_rack_temp_1,31.0,2026-07-13T09:46:27.804Z
sensor.buro_rack_monitor_rack_temp_1,31.0625,2026-07-13T09:47:27.805Z
sensor.buro_rack_monitor_rack_temp_1,31.125,2026-07-13T09:48:12.803Z
sensor.buro_rack_monitor_rack_temp_1,31.0625,2026-07-13T09:48:27.803Z
sensor.buro_rack_monitor_rack_temp_1,31.125,2026-07-13T09:49:12.803Z
sensor.buro_rack_monitor_rack_temp_1,31.1875,2026-07-13T09:49:57.807Z
sensor.buro_rack_monitor_rack_temp_1,31.25,2026-07-13T09:51:12.804Z
sensor.buro_rack_monitor_rack_temp_1,31.3125,2026-07-13T09:51:57.804Z
sensor.buro_rack_monitor_rack_temp_1,31.375,2026-07-13T09:53:12.804Z
sensor.buro_rack_monitor_rack_temp_1,31.3125,2026-07-13T09:53:27.804Z
sensor.buro_rack_monitor_rack_temp_1,31.375,2026-07-13T09:54:42.810Z
sensor.buro_rack_monitor_rack_temp_1,31.4375,2026-07-13T09:55:57.806Z
sensor.buro_rack_monitor_rack_temp_1,31.5,2026-07-13T09:57:12.877Z
sensor.buro_rack_monitor_rack_temp_1,31.4375,2026-07-13T09:57:27.805Z
sensor.buro_rack_monitor_rack_temp_1,31.5,2026-07-13T09:57:42.823Z
sensor.buro_rack_monitor_rack_temp_1,31.5625,2026-07-13T09:58:57.806Z
sensor.buro_rack_monitor_rack_temp_1,31.625,2026-07-13T10:00:57.811Z
sensor.buro_rack_monitor_rack_temp_1,31.5625,2026-07-13T10:01:12.806Z
sensor.buro_rack_monitor_rack_temp_1,31.625,2026-07-13T10:01:27.808Z
sensor.buro_rack_monitor_rack_temp_1,31.5625,2026-07-13T10:02:12.808Z
sensor.buro_rack_monitor_rack_temp_1,31.625,2026-07-13T10:02:27.833Z
sensor.buro_rack_monitor_rack_temp_1,31.6875,2026-07-13T10:03:57.809Z
sensor.buro_rack_monitor_rack_temp_1,31.625,2026-07-13T10:04:27.813Z
sensor.buro_rack_monitor_rack_temp_1,31.6875,2026-07-13T10:04:42.895Z
sensor.buro_rack_monitor_rack_temp_1,31.75,2026-07-13T10:06:42.834Z
sensor.buro_rack_monitor_rack_temp_1,31.6875,2026-07-13T10:07:12.877Z
sensor.buro_rack_monitor_rack_temp_1,31.75,2026-07-13T10:07:27.808Z
sensor.buro_rack_monitor_rack_temp_1,31.6875,2026-07-13T10:07:57.808Z
sensor.buro_rack_monitor_rack_temp_1,31.75,2026-07-13T10:08:12.829Z
sensor.buro_rack_monitor_rack_temp_1,31.6875,2026-07-13T10:08:27.808Z
sensor.buro_rack_monitor_rack_temp_1,31.75,2026-07-13T10:08:42.807Z
sensor.buro_rack_monitor_rack_temp_1,31.375,2026-07-13T10:10:42.838Z
sensor.buro_rack_monitor_rack_temp_1,31.0625,2026-07-13T10:10:57.810Z
sensor.buro_rack_monitor_rack_temp_1,30.8125,2026-07-13T10:11:12.818Z
sensor.buro_rack_monitor_rack_temp_1,30.625,2026-07-13T10:11:27.810Z
sensor.buro_rack_monitor_rack_temp_1,30.4375,2026-07-13T10:11:42.822Z
sensor.buro_rack_monitor_rack_temp_1,30.25,2026-07-13T10:11:57.809Z
sensor.buro_rack_monitor_rack_temp_1,30.125,2026-07-13T10:12:12.827Z
sensor.buro_rack_monitor_rack_temp_1,30.0,2026-07-13T10:12:27.808Z
sensor.buro_rack_monitor_rack_temp_1,29.875,2026-07-13T10:12:42.837Z
sensor.buro_rack_monitor_rack_temp_1,29.8125,2026-07-13T10:12:57.805Z
sensor.buro_rack_monitor_rack_temp_1,29.75,2026-07-13T10:13:12.831Z
sensor.buro_rack_monitor_rack_temp_1,29.6875,2026-07-13T10:13:27.806Z
sensor.buro_rack_monitor_rack_temp_1,29.625,2026-07-13T10:13:42.831Z
sensor.buro_rack_monitor_rack_temp_1,29.5625,2026-07-13T10:13:57.807Z
sensor.buro_rack_monitor_rack_temp_1,29.5,2026-07-13T10:14:12.829Z
sensor.buro_rack_monitor_rack_temp_1,29.4375,2026-07-13T10:14:27.808Z
sensor.buro_rack_monitor_rack_temp_1,29.375,2026-07-13T10:14:42.836Z
sensor.buro_rack_monitor_rack_temp_1,29.3125,2026-07-13T10:14:57.806Z
sensor.buro_rack_monitor_rack_temp_1,29.25,2026-07-13T10:15:27.807Z
sensor.buro_rack_monitor_rack_temp_1,29.1875,2026-07-13T10:15:42.824Z
sensor.buro_rack_monitor_rack_temp_1,29.125,2026-07-13T10:16:12.823Z
sensor.buro_rack_monitor_rack_temp_1,29.0625,2026-07-13T10:16:42.850Z
sensor.buro_rack_monitor_rack_temp_1,29.0,2026-07-13T10:16:57.809Z
sensor.buro_rack_monitor_rack_temp_1,28.9375,2026-07-13T10:17:27.821Z
sensor.buro_rack_monitor_rack_temp_1,28.875,2026-07-13T10:17:42.815Z
sensor.buro_rack_monitor_rack_temp_1,28.8125,2026-07-13T10:18:27.810Z
sensor.buro_rack_monitor_rack_temp_1,28.75,2026-07-13T10:18:42.808Z
sensor.buro_rack_monitor_rack_temp_1,28.6875,2026-07-13T10:19:27.849Z
sensor.buro_rack_monitor_rack_temp_1,28.625,2026-07-13T10:19:42.810Z
sensor.buro_rack_monitor_rack_temp_1,28.5625,2026-07-13T10:20:27.810Z
sensor.buro_rack_monitor_rack_temp_1,28.5,2026-07-13T10:20:57.809Z
sensor.buro_rack_monitor_rack_temp_1,28.4375,2026-07-13T10:21:42.809Z
sensor.buro_rack_monitor_rack_temp_1,28.375,2026-07-13T10:22:27.811Z
sensor.buro_rack_monitor_rack_temp_1,28.3125,2026-07-13T10:23:27.810Z
sensor.buro_rack_monitor_rack_temp_1,28.25,2026-07-13T10:23:57.811Z
sensor.buro_rack_monitor_rack_temp_1,28.1875,2026-07-13T10:24:42.810Z
sensor.buro_rack_monitor_rack_temp_1,28.125,2026-07-13T10:25:27.812Z
sensor.buro_rack_monitor_rack_temp_1,28.0625,2026-07-13T10:25:57.811Z
sensor.buro_rack_monitor_rack_temp_1,28.0,2026-07-13T10:26:57.811Z
sensor.buro_rack_monitor_rack_temp_1,27.9375,2026-07-13T10:27:57.811Z
sensor.buro_rack_monitor_rack_temp_1,27.875,2026-07-13T10:28:57.812Z
sensor.buro_rack_monitor_rack_temp_1,27.8125,2026-07-13T10:31:12.813Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T10:33:12.813Z
sensor.buro_rack_monitor_rack_temp_1,27.8125,2026-07-13T10:33:27.865Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T10:33:42.818Z
sensor.buro_rack_monitor_rack_temp_1,27.8125,2026-07-13T10:34:12.815Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T10:34:27.825Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T10:37:27.815Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T10:38:28.012Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T10:41:57.842Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T10:42:12.823Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T10:44:12.894Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T10:44:42.888Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T10:44:57.817Z
sensor.buro_rack_monitor_rack_temp_1,27.625,2026-07-13T10:49:57.825Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T10:50:12.819Z
sensor.buro_rack_monitor_rack_temp_1,27.625,2026-07-13T10:54:57.890Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T10:55:12.821Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T11:02:12.827Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T11:02:27.994Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T11:02:42.823Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T11:02:57.824Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T11:03:12.823Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T11:03:42.823Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T11:03:57.892Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T11:04:27.899Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T11:04:57.940Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T11:07:27.944Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T11:07:42.824Z
sensor.buro_rack_monitor_rack_temp_1,27.875,2026-07-13T11:11:27.826Z
sensor.buro_rack_monitor_rack_temp_1,28.0,2026-07-13T11:11:42.828Z
sensor.buro_rack_monitor_rack_temp_1,28.1875,2026-07-13T11:11:57.851Z
sensor.buro_rack_monitor_rack_temp_1,28.3125,2026-07-13T11:12:12.827Z
sensor.buro_rack_monitor_rack_temp_1,28.375,2026-07-13T11:12:27.840Z
sensor.buro_rack_monitor_rack_temp_1,28.5,2026-07-13T11:12:42.826Z
sensor.buro_rack_monitor_rack_temp_1,28.5625,2026-07-13T11:12:57.980Z
sensor.buro_rack_monitor_rack_temp_1,28.625,2026-07-13T11:13:12.826Z
sensor.buro_rack_monitor_rack_temp_1,28.6875,2026-07-13T11:13:27.826Z
sensor.buro_rack_monitor_rack_temp_1,28.75,2026-07-13T11:13:42.826Z
sensor.buro_rack_monitor_rack_temp_1,28.8125,2026-07-13T11:13:57.829Z
sensor.buro_rack_monitor_rack_temp_1,28.875,2026-07-13T11:14:12.827Z
sensor.buro_rack_monitor_rack_temp_1,28.9375,2026-07-13T11:14:27.848Z
sensor.buro_rack_monitor_rack_temp_1,29.0,2026-07-13T11:14:42.829Z
sensor.buro_rack_monitor_rack_temp_1,29.0625,2026-07-13T11:14:57.827Z
sensor.buro_rack_monitor_rack_temp_1,29.125,2026-07-13T11:15:12.827Z
sensor.buro_rack_monitor_rack_temp_1,29.1875,2026-07-13T11:15:27.827Z
sensor.buro_rack_monitor_rack_temp_1,29.25,2026-07-13T11:15:58.064Z
sensor.buro_rack_monitor_rack_temp_1,29.3125,2026-07-13T11:16:12.913Z
sensor.buro_rack_monitor_rack_temp_1,29.375,2026-07-13T11:16:27.827Z
sensor.buro_rack_monitor_rack_temp_1,29.4375,2026-07-13T11:16:42.859Z
sensor.buro_rack_monitor_rack_temp_1,29.5,2026-07-13T11:17:12.827Z
sensor.buro_rack_monitor_rack_temp_1,29.5625,2026-07-13T11:17:57.827Z
sensor.buro_rack_monitor_rack_temp_1,29.625,2026-07-13T11:18:12.828Z
sensor.buro_rack_monitor_rack_temp_1,29.6875,2026-07-13T11:18:27.828Z
sensor.buro_rack_monitor_rack_temp_1,29.75,2026-07-13T11:18:57.829Z
sensor.buro_rack_monitor_rack_temp_1,29.8125,2026-07-13T11:19:27.833Z
sensor.buro_rack_monitor_rack_temp_1,29.875,2026-07-13T11:19:58.007Z
sensor.buro_rack_monitor_rack_temp_1,29.9375,2026-07-13T11:20:12.828Z
sensor.buro_rack_monitor_rack_temp_1,30.0,2026-07-13T11:20:58.104Z
sensor.buro_rack_monitor_rack_temp_1,30.0625,2026-07-13T11:21:27.828Z
sensor.buro_rack_monitor_rack_temp_1,30.125,2026-07-13T11:22:12.828Z
sensor.buro_rack_monitor_rack_temp_1,30.1875,2026-07-13T11:22:27.830Z
sensor.buro_rack_monitor_rack_temp_1,30.125,2026-07-13T11:22:42.830Z
sensor.buro_rack_monitor_rack_temp_1,30.1875,2026-07-13T11:22:57.829Z
sensor.buro_rack_monitor_rack_temp_1,30.25,2026-07-13T11:23:12.828Z
sensor.buro_rack_monitor_rack_temp_1,30.3125,2026-07-13T11:23:57.829Z
sensor.buro_rack_monitor_rack_temp_1,30.375,2026-07-13T11:24:12.830Z
sensor.buro_rack_monitor_rack_temp_1,30.4375,2026-07-13T11:24:42.829Z
sensor.buro_rack_monitor_rack_temp_1,30.5,2026-07-13T11:25:42.962Z
sensor.buro_rack_monitor_rack_temp_1,30.5625,2026-07-13T11:26:43.040Z
sensor.buro_rack_monitor_rack_temp_1,30.625,2026-07-13T11:27:42.884Z
sensor.buro_rack_monitor_rack_temp_1,30.6875,2026-07-13T11:29:12.876Z
sensor.buro_rack_monitor_rack_temp_1,30.75,2026-07-13T11:29:27.830Z
sensor.buro_rack_monitor_rack_temp_1,30.8125,2026-07-13T11:31:12.831Z
sensor.buro_rack_monitor_rack_temp_1,30.875,2026-07-13T11:31:57.830Z
sensor.buro_rack_monitor_rack_temp_1,30.9375,2026-07-13T11:33:12.831Z
sensor.buro_rack_monitor_rack_temp_1,31.0,2026-07-13T11:34:12.834Z
sensor.buro_rack_monitor_rack_temp_1,30.9375,2026-07-13T11:34:42.833Z
sensor.buro_rack_monitor_rack_temp_1,31.0,2026-07-13T11:34:57.832Z
sensor.buro_rack_monitor_rack_temp_1,31.0625,2026-07-13T11:35:27.831Z
sensor.buro_rack_monitor_rack_temp_1,31.125,2026-07-13T11:35:57.881Z
sensor.buro_rack_monitor_rack_temp_1,31.0625,2026-07-13T11:36:12.832Z
sensor.buro_rack_monitor_rack_temp_1,31.125,2026-07-13T11:36:42.832Z
sensor.buro_rack_monitor_rack_temp_1,31.1875,2026-07-13T11:37:27.832Z
sensor.buro_rack_monitor_rack_temp_1,31.125,2026-07-13T11:37:42.833Z
sensor.buro_rack_monitor_rack_temp_1,31.1875,2026-07-13T11:38:12.832Z
sensor.buro_rack_monitor_rack_temp_1,31.25,2026-07-13T11:38:57.832Z
sensor.buro_rack_monitor_rack_temp_1,31.3125,2026-07-13T11:39:42.832Z
sensor.buro_rack_monitor_rack_temp_1,31.375,2026-07-13T11:40:57.833Z
sensor.buro_rack_monitor_rack_temp_1,31.3125,2026-07-13T11:41:12.834Z
sensor.buro_rack_monitor_rack_temp_1,31.375,2026-07-13T11:41:27.836Z
sensor.buro_rack_monitor_rack_temp_1,31.4375,2026-07-13T11:43:12.960Z
sensor.buro_rack_monitor_rack_temp_1,31.5,2026-07-13T11:45:42.849Z
sensor.buro_rack_monitor_rack_temp_1,31.4375,2026-07-13T11:46:27.834Z
sensor.buro_rack_monitor_rack_temp_1,31.5,2026-07-13T11:46:42.840Z
sensor.buro_rack_monitor_rack_temp_1,31.4375,2026-07-13T11:47:12.836Z
sensor.buro_rack_monitor_rack_temp_1,31.5,2026-07-13T11:47:27.835Z
sensor.buro_rack_monitor_rack_temp_1,31.5625,2026-07-13T11:48:27.836Z
sensor.buro_rack_monitor_rack_temp_1,31.625,2026-07-13T11:50:43.009Z
sensor.buro_rack_monitor_rack_temp_1,31.6875,2026-07-13T11:52:13.145Z
sensor.buro_rack_monitor_rack_temp_1,31.75,2026-07-13T11:55:27.837Z
sensor.buro_rack_monitor_rack_temp_1,31.6875,2026-07-13T11:55:42.838Z
sensor.buro_rack_monitor_rack_temp_1,31.75,2026-07-13T11:57:27.928Z
sensor.buro_rack_monitor_rack_temp_1,31.8125,2026-07-13T11:58:57.839Z
sensor.buro_rack_monitor_rack_temp_1,31.75,2026-07-13T11:59:12.838Z
sensor.buro_rack_monitor_rack_temp_1,31.8125,2026-07-13T11:59:27.864Z
sensor.buro_rack_monitor_rack_temp_1,31.875,2026-07-13T12:02:57.840Z
sensor.buro_rack_monitor_rack_temp_1,31.9375,2026-07-13T12:04:58.025Z
sensor.buro_rack_monitor_rack_temp_1,31.875,2026-07-13T12:05:12.841Z
sensor.buro_rack_monitor_rack_temp_1,31.9375,2026-07-13T12:06:12.841Z
sensor.buro_rack_monitor_rack_temp_1,32.0,2026-07-13T12:07:42.843Z
sensor.buro_rack_monitor_rack_temp_1,31.9375,2026-07-13T12:07:57.841Z
sensor.buro_rack_monitor_rack_temp_1,32.0,2026-07-13T12:12:42.843Z
sensor.buro_rack_monitor_rack_temp_1,32.0625,2026-07-13T12:16:27.844Z
sensor.buro_rack_monitor_rack_temp_1,32.0,2026-07-13T12:18:57.848Z
sensor.buro_rack_monitor_rack_temp_1,32.0625,2026-07-13T12:19:27.846Z
sensor.buro_rack_monitor_rack_temp_1,32.125,2026-07-13T12:22:57.846Z
sensor.buro_rack_monitor_rack_temp_1,32.0625,2026-07-13T12:23:13.420Z
sensor.buro_rack_monitor_rack_temp_1,32.125,2026-07-13T12:24:27.848Z
sensor.buro_rack_monitor_rack_temp_1,32.0625,2026-07-13T12:24:57.848Z
sensor.buro_rack_monitor_rack_temp_1,32.125,2026-07-13T12:25:12.928Z
sensor.buro_rack_monitor_rack_temp_1,32.0625,2026-07-13T12:27:27.848Z
sensor.buro_rack_monitor_rack_temp_1,32.125,2026-07-13T12:27:42.848Z
sensor.buro_rack_monitor_rack_temp_1,32.1875,2026-07-13T12:29:57.850Z
sensor.buro_rack_monitor_rack_temp_1,32.125,2026-07-13T12:30:12.850Z
sensor.buro_rack_monitor_rack_temp_1,32.0625,2026-07-13T12:32:12.850Z
sensor.buro_rack_monitor_rack_temp_1,32.125,2026-07-13T12:32:27.983Z
sensor.buro_rack_monitor_rack_temp_1,32.1875,2026-07-13T12:34:12.850Z
sensor.buro_rack_monitor_rack_temp_1,32.125,2026-07-13T12:36:57.852Z
sensor.buro_rack_monitor_rack_temp_1,32.1875,2026-07-13T12:37:12.851Z
sensor.buro_rack_monitor_rack_temp_1,32.125,2026-07-13T12:37:27.853Z
sensor.buro_rack_monitor_rack_temp_1,32.1875,2026-07-13T12:37:57.851Z
sensor.buro_rack_monitor_rack_temp_1,32.25,2026-07-13T12:39:12.854Z
sensor.buro_rack_monitor_rack_temp_1,32.3125,2026-07-13T12:41:42.870Z
sensor.buro_rack_monitor_rack_temp_1,32.25,2026-07-13T12:42:57.852Z
sensor.buro_rack_monitor_rack_temp_1,32.3125,2026-07-13T12:43:27.852Z
sensor.buro_rack_monitor_rack_temp_1,32.25,2026-07-13T12:44:12.972Z
sensor.buro_rack_monitor_rack_temp_1,32.3125,2026-07-13T12:44:42.921Z
sensor.buro_rack_monitor_rack_temp_1,32.25,2026-07-13T12:44:57.853Z
sensor.buro_rack_monitor_rack_temp_1,32.3125,2026-07-13T12:45:12.857Z
sensor.buro_rack_monitor_rack_temp_1,32.25,2026-07-13T12:45:42.932Z
sensor.buro_rack_monitor_rack_temp_1,32.3125,2026-07-13T12:45:57.859Z
sensor.buro_rack_monitor_rack_temp_1,32.25,2026-07-13T12:46:57.853Z
sensor.buro_rack_monitor_rack_temp_1,32.3125,2026-07-13T12:47:42.855Z
sensor.buro_rack_monitor_rack_temp_1,32.25,2026-07-13T12:47:57.870Z
sensor.buro_rack_monitor_rack_temp_1,32.3125,2026-07-13T12:48:42.855Z
sensor.buro_rack_monitor_rack_temp_1,32.375,2026-07-13T12:52:12.855Z
sensor.buro_rack_monitor_rack_temp_1,32.3125,2026-07-13T12:52:42.855Z
sensor.buro_rack_monitor_rack_temp_1,32.375,2026-07-13T12:53:12.855Z
sensor.buro_rack_monitor_rack_temp_1,32.3125,2026-07-13T12:53:42.765Z
sensor.buro_rack_monitor_rack_temp_1,32.0,2026-07-13T12:53:57.861Z
sensor.buro_rack_monitor_rack_temp_1,31.5625,2026-07-13T12:54:12.860Z
sensor.buro_rack_monitor_rack_temp_1,31.25,2026-07-13T12:54:28.162Z
sensor.buro_rack_monitor_rack_temp_1,30.9375,2026-07-13T12:54:42.861Z
sensor.buro_rack_monitor_rack_temp_1,30.6875,2026-07-13T12:54:57.889Z
sensor.buro_rack_monitor_rack_temp_1,30.5,2026-07-13T12:55:12.863Z
sensor.buro_rack_monitor_rack_temp_1,30.3125,2026-07-13T12:55:27.923Z
sensor.buro_rack_monitor_rack_temp_1,30.1875,2026-07-13T12:55:42.862Z
sensor.buro_rack_monitor_rack_temp_1,30.0625,2026-07-13T12:55:57.897Z
sensor.buro_rack_monitor_rack_temp_1,29.9375,2026-07-13T12:56:12.863Z
sensor.buro_rack_monitor_rack_temp_1,29.75,2026-07-13T12:56:27.864Z
sensor.buro_rack_monitor_rack_temp_1,29.6875,2026-07-13T12:56:42.863Z
sensor.buro_rack_monitor_rack_temp_1,29.625,2026-07-13T12:56:57.907Z
sensor.buro_rack_monitor_rack_temp_1,29.5,2026-07-13T12:57:12.867Z
sensor.buro_rack_monitor_rack_temp_1,29.375,2026-07-13T12:57:42.865Z
sensor.buro_rack_monitor_rack_temp_1,29.3125,2026-07-13T12:57:57.962Z
sensor.buro_rack_monitor_rack_temp_1,29.25,2026-07-13T12:58:12.862Z
sensor.buro_rack_monitor_rack_temp_1,29.1875,2026-07-13T12:58:28.057Z
sensor.buro_rack_monitor_rack_temp_1,29.125,2026-07-13T12:59:12.852Z
sensor.buro_rack_monitor_rack_temp_1,29.0625,2026-07-13T12:59:42.858Z
sensor.buro_rack_monitor_rack_temp_1,29.0,2026-07-13T12:59:57.860Z
sensor.buro_rack_monitor_rack_temp_1,28.9375,2026-07-13T13:00:12.858Z
sensor.buro_rack_monitor_rack_temp_1,28.8125,2026-07-13T13:00:27.858Z
sensor.buro_rack_monitor_rack_temp_1,28.75,2026-07-13T13:01:12.858Z
sensor.buro_rack_monitor_rack_temp_1,28.6875,2026-07-13T13:01:27.858Z
sensor.buro_rack_monitor_rack_temp_1,28.625,2026-07-13T13:01:42.858Z
sensor.buro_rack_monitor_rack_temp_1,28.5625,2026-07-13T13:02:27.858Z
sensor.buro_rack_monitor_rack_temp_1,28.5,2026-07-13T13:02:42.858Z
sensor.buro_rack_monitor_rack_temp_1,28.5625,2026-07-13T13:03:27.862Z
sensor.buro_rack_monitor_rack_temp_1,28.5,2026-07-13T13:03:42.864Z
sensor.buro_rack_monitor_rack_temp_1,28.4375,2026-07-13T13:03:57.868Z
sensor.buro_rack_monitor_rack_temp_1,28.375,2026-07-13T13:04:42.862Z
sensor.buro_rack_monitor_rack_temp_1,28.3125,2026-07-13T13:05:27.859Z
sensor.buro_rack_monitor_rack_temp_1,28.25,2026-07-13T13:06:27.860Z
sensor.buro_rack_monitor_rack_temp_1,28.1875,2026-07-13T13:06:57.860Z
sensor.buro_rack_monitor_rack_temp_1,28.125,2026-07-13T13:07:12.940Z
sensor.buro_rack_monitor_rack_temp_1,28.1875,2026-07-13T13:07:27.885Z
sensor.buro_rack_monitor_rack_temp_1,28.125,2026-07-13T13:09:12.860Z
sensor.buro_rack_monitor_rack_temp_1,28.1875,2026-07-13T13:09:27.861Z
sensor.buro_rack_monitor_rack_temp_1,28.125,2026-07-13T13:09:57.861Z
sensor.buro_rack_monitor_rack_temp_1,28.0625,2026-07-13T13:10:57.878Z
sensor.buro_rack_monitor_rack_temp_1,28.0,2026-07-13T13:11:42.863Z
sensor.buro_rack_monitor_rack_temp_1,27.9375,2026-07-13T13:13:12.862Z
sensor.buro_rack_monitor_rack_temp_1,27.875,2026-07-13T13:14:12.862Z
sensor.buro_rack_monitor_rack_temp_1,27.9375,2026-07-13T13:14:27.919Z
sensor.buro_rack_monitor_rack_temp_1,27.875,2026-07-13T13:14:42.862Z
sensor.buro_rack_monitor_rack_temp_1,27.8125,2026-07-13T13:17:12.863Z
sensor.buro_rack_monitor_rack_temp_1,27.875,2026-07-13T13:17:28.006Z
sensor.buro_rack_monitor_rack_temp_1,27.8125,2026-07-13T13:17:42.863Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T13:18:57.977Z
sensor.buro_rack_monitor_rack_temp_1,27.8125,2026-07-13T13:19:57.865Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T13:20:12.869Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T13:21:27.865Z
sensor.buro_rack_monitor_rack_temp_1,27.75,2026-07-13T13:23:12.866Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T13:23:27.865Z
sensor.buro_rack_monitor_rack_temp_1,27.625,2026-07-13T13:23:57.865Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T13:24:12.866Z
sensor.buro_rack_monitor_rack_temp_1,27.625,2026-07-13T13:24:27.872Z
sensor.buro_rack_monitor_rack_temp_1,27.6875,2026-07-13T13:26:12.873Z
sensor.buro_rack_monitor_rack_temp_1,27.625,2026-07-13T13:26:27.866Z
sensor.buro_rack_monitor_rack_temp_1,27.5625,2026-07-13T13:27:42.867Z
sensor.buro_rack_monitor_rack_temp_1,27.5,2026-07-13T13:29:42.867Z
sensor.buro_rack_monitor_rack_temp_1,27.5625,2026-07-13T13:30:27.869Z
sensor.buro_rack_monitor_rack_temp_1,27.5,2026-07-13T13:32:42.868Z
sensor.buro_rack_monitor_rack_temp_1,27.5625,2026-07-13T13:32:57.870Z
sensor.buro_rack_monitor_rack_temp_1,27.5,2026-07-13T13:33:12.870Z
sensor.buro_rack_monitor_rack_temp_1,27.4375,2026-07-13T13:38:57.871Z
sensor.buro_rack_monitor_rack_temp_1,27.5,2026-07-13T13:39:42.872Z
sensor.buro_rack_monitor_rack_temp_1,27.5625,2026-07-13T13:40:27.931Z
sensor.buro_rack_monitor_rack_temp_1,27.5,2026-07-13T13:40:42.876Z
sensor.buro_rack_monitor_rack_temp_1,27.5625,2026-07-13T13:40:57.950Z
sensor.buro_rack_monitor_rack_temp_1,27.5,2026-07-13T13:42:42.872Z
sensor.buro_rack_monitor_rack_temp_1,27.4375,2026-07-13T13:45:27.873Z
